Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,60.290001,63.980000,59.549999,63.619999,43.834354,6854500
2012-01-08,63.790001,68.599998,58.000000,58.509998,40.313553,11756500
2012-01-15,58.459999,61.770000,56.169998,59.540001,41.023216,10227500
2012-01-22,59.500000,63.950001,58.320000,60.570000,41.732891,9250100
2012-01-29,60.060001,64.360001,58.860001,61.619999,42.456348,11069400
2012-02-05,61.020000,61.720001,58.650002,59.270000,40.837196,7889400
2012-02-12,59.080002,64.000000,58.220001,63.279999,43.600090,9865100
2012-02-19,63.730000,64.199997,61.910000,62.720001,43.265347,5228000
2012-02-26,62.160000,62.959999,59.990002,60.770000,41.920216,6735100
2012-03-04,60.209999,62.240002,57.279999,60.849998,41.975388,5644500
2012-03-11,60.880001,60.880001,57.590000,59.320000,40.919964,5022900
2012-03-18,59.389999,59.660000,54.230000,55.520000,38.298660,7267700
2012-03-25,56.110001,56.320000,51.689999,53.950001,37.215656,8803400
2012-04-01,54.060001,55.740002,53.150002,53.500000,36.905243,7716400
2012-04-08,53.389999,54.650002,51.669998,52.220001,36.022266,6710900
2012-04-15,52.549999,53.470001,51.160000,51.500000,35.525597,5718100
2012-04-22,50.730000,54.779999,50.130001,50.990002,35.173794,10514800
2012-04-29,50.869999,52.560001,46.919998,47.470001,32.745640,8005600
2012-05-06,47.349998,48.340000,45.410000,45.939999,31.690218,9463900
2012-05-13,45.310001,45.630001,43.160000,43.470001,30.031698,9512400
2012-05-20,43.450001,47.939999,43.320000,46.250000,31.952284,10403400
2012-05-27,46.700001,47.700001,44.230000,44.320000,30.618914,7653300
2012-06-03,44.759998,48.480000,43.750000,46.090000,31.841742,8786400
2012-06-10,46.709999,46.939999,43.020000,44.520000,30.757093,8647600
2012-06-17,43.919998,46.360001,41.099998,41.830002,28.898680,9868400
2012-06-24,40.919998,43.490002,38.709999,43.480000,30.038599,13878800
2012-07-01,43.240002,45.860001,42.560001,44.000000,30.397842,6140700
2012-07-08,43.560001,43.990002,41.820000,43.189999,29.838249,7161500
2012-07-15,42.549999,46.380001,42.180000,45.590000,31.496313,8913500
2012-07-22,44.310001,48.970001,43.009998,48.590000,33.568897,9228800
2012-07-29,48.930000,49.400002,44.980000,46.990002,32.463516,7343600
2012-08-05,47.230000,50.040001,47.230000,49.919998,34.487732,6219400
2012-08-12,49.520000,49.740002,46.959999,49.310001,34.066315,5729500
2012-08-19,49.310001,49.759998,46.330002,46.869999,32.426090,4638100
2012-08-26,47.009998,47.099998,44.349998,45.639999,31.575130,5633200
2012-09-02,45.730000,48.040001,43.759998,48.000000,33.207863,7765800
2012-09-09,47.680000,51.709999,46.880001,51.490002,35.622353,7358500
2012-09-16,51.230000,51.230000,48.279999,49.150002,34.003456,7754600
2012-09-23,48.240002,48.689999,45.830002,47.610001,32.938038,7741500
2012-09-30,48.049999,48.439999,44.950001,47.049999,32.550610,7670600
2012-10-07,46.610001,49.900002,46.240002,49.599998,34.314781,9249800
2012-10-14,49.549999,51.740002,49.130001,50.169998,34.709118,8124400
2012-10-21,50.080002,50.959999,47.919998,48.090000,33.270111,5528800
2012-10-28,48.209999,50.169998,47.490002,47.650002,32.965706,4543100
2012-11-04,47.450001,49.660000,45.380001,45.919998,31.768839,5085100
2012-11-11,46.110001,49.970001,45.700001,49.919998,34.536152,9443000
2012-11-18,50.560001,51.900002,50.459999,51.590000,35.745110,4743700
2012-11-25,50.990002,52.599998,49.189999,52.200001,36.167759,7324300
2012-12-02,52.520000,56.130001,52.230000,55.459999,38.426517,9463700
2012-12-09,55.049999,55.750000,53.450001,53.669998,37.186287,5967400
2012-12-16,53.930000,57.189999,53.680000,56.430000,39.098598,7379700
2012-12-23,56.160000,56.980000,54.070000,54.560001,37.802940,2177200
2012-12-30,54.630001,57.860001,54.360001,57.660000,39.950829,4711200
2013-01-06,57.450001,59.000000,56.130001,58.540001,40.560551,5662400
2013-01-13,58.639999,61.520000,57.779999,61.000000,42.265011,5630900
2013-01-20,61.020000,62.799999,60.169998,62.200001,43.096458,4531200
2013-01-27,62.529999,65.510002,61.470001,64.730003,44.849422,8300700
2013-02-03,64.160004,65.500000,62.889999,64.389999,44.613838,7137300
2013-02-10,65.320000,68.489998,64.410004,67.830002,46.997299,6553600
2013-02-17,68.239998,69.379997,63.639999,65.540001,45.514999,8706200
2013-02-24,65.889999,66.870003,62.799999,66.099998,45.903889,8351200
2013-03-03,66.139999,66.160004,63.450001,64.279999,44.639977,6570000
2013-03-10,64.150002,66.610001,62.860001,66.260002,46.015007,7478600
2013-03-17,64.639999,64.720001,60.000000,60.570000,42.063530,10953800
2013-03-24,60.750000,61.630001,59.959999,60.700001,42.153809,5268500
2013-03-31,60.900002,61.549999,58.099998,60.919998,42.306591,6368200
2013-04-07,60.849998,63.630001,60.590000,61.349998,42.605186,6424500
2013-04-14,60.470001,60.470001,55.779999,57.279999,39.778740,6644900
2013-04-21,57.480000,61.650002,57.230000,57.990002,40.271820,9037400
2013-04-28,58.380001,62.009998,57.110001,61.750000,42.882996,6123300
2013-05-05,62.000000,63.200001,61.439999,62.459999,43.376057,4688100
2013-05-12,62.240002,65.639999,61.360001,65.389999,45.410828,5700900
2013-05-19,65.180000,66.019997,60.660000,63.020000,43.870316,6439700
2013-05-26,64.250000,64.720001,61.740002,61.740002,42.979267,4258400
2013-06-02,62.270000,64.500000,61.450001,64.120003,44.636063,6278700
2013-06-09,64.320000,64.570000,60.700001,60.820000,42.338814,5746700
2013-06-16,61.450001,64.620003,60.689999,61.689999,42.944450,6199500
2013-06-23,60.500000,64.370003,59.770000,62.450001,43.473522,6591200
2013-06-30,63.299999,65.760002,62.790001,65.480003,45.582802,3572000
2013-07-07,65.680000,66.239998,64.029999,65.480003,45.582802,5558300
2013-07-14,65.769997,67.459999,63.990002,67.389999,46.912415,3883200
2013-07-21,67.550003,68.279999,64.150002,64.730003,45.060703,6378200
2013-07-28,64.550003,65.589996,62.349998,65.589996,45.659374,6839800
