Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,101.739998,102.860001,98.169998,99.220001,80.946892,4691500
2012-01-08,99.309998,100.629997,96.730003,97.489998,79.535484,4665700
2012-01-15,98.559998,100.080002,98.120003,99.860001,81.469002,3931200
2012-01-22,99.510002,104.690002,99.510002,104.239998,85.042366,4830900
2012-01-29,102.680000,107.870003,102.169998,107.570000,87.759071,6120800
2012-02-05,107.430000,107.529999,103.400002,103.779999,84.667061,3810400
2012-02-12,105.000000,105.459999,102.190002,104.839996,85.531837,4316200
2012-02-19,104.790001,104.910004,101.570000,102.620003,83.720718,2783900
2012-02-26,102.169998,102.959999,100.980003,102.459999,83.590172,4923500
2012-03-04,102.379997,103.400002,101.260002,102.309998,83.467804,4470000
2012-03-11,102.529999,106.360001,102.379997,105.940002,86.429298,5846700
2012-03-18,105.610001,106.000000,102.419998,104.010002,84.854729,4702400
2012-03-25,105.190002,105.309998,102.820000,104.989998,85.654228,4755900
2012-04-01,104.989998,105.599998,102.139999,102.760002,84.280029,3207900
2012-04-08,101.029999,102.010002,98.919998,100.300003,82.262436,4720000
2012-04-15,100.970001,105.169998,100.870003,105.019997,86.133621,4582400
2012-04-22,103.930000,108.180000,103.470001,107.800003,88.413658,5315300
2012-04-29,107.760002,110.169998,106.699997,107.949997,88.536697,5831000
2012-05-06,107.410004,108.970001,107.000000,108.309998,88.831970,4689400
2012-05-13,107.580002,108.480003,100.470001,100.870003,82.729935,5541000
2012-05-20,101.449997,104.500000,101.169998,103.849998,85.174019,3974700
2012-05-27,104.099998,105.599998,100.800003,101.309998,83.090805,4031600
2012-06-03,101.559998,105.379997,99.330002,105.199997,86.281227,4044100
2012-06-10,105.709999,105.849998,100.970001,104.029999,85.321640,5140700
2012-06-17,103.959999,106.260002,103.110001,103.309998,84.731140,5002400
2012-06-24,102.610001,108.370003,102.500000,108.370003,88.881149,3488800
2012-07-01,109.230003,110.440002,108.040001,110.180000,90.845627,2480100
2012-07-08,109.889999,110.620003,107.879997,110.589996,91.183685,3246400
2012-07-15,110.849998,112.089996,108.959999,109.930000,90.639511,3614200
2012-07-22,108.720001,111.669998,107.519997,110.790001,91.348595,3486200
2012-07-29,110.669998,113.300003,109.940002,113.000000,93.170776,4004600
2012-08-05,113.389999,113.830002,109.839996,110.699997,91.274376,4760700
2012-08-12,110.279999,112.209999,110.279999,111.760002,92.148354,2151500
