Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,31.305000,32.084999,30.655001,31.735001,31.401907,9505000
2012-01-08,32.000000,32.064999,30.500000,30.780001,30.456930,10466400
2012-01-15,31.040001,31.360001,30.250000,30.514999,30.194712,8881400
2012-01-22,30.514999,30.719999,29.680000,30.245001,29.927546,12890400
2012-01-29,30.004999,31.910000,29.910000,31.545000,31.213900,11355600
2012-02-05,31.565001,35.900002,31.059999,34.634998,34.271465,20967000
2012-02-12,34.869999,36.119999,34.720001,35.494999,35.122437,11044000
2012-02-19,35.650002,36.945000,35.520000,36.880001,36.492905,9559200
2012-02-26,36.805000,37.750000,36.654999,37.674999,37.279560,11639800
2012-03-04,37.680000,38.794998,37.075001,38.430000,38.026634,10362800
2012-03-11,38.639999,39.070000,37.810001,38.465000,38.061268,9628000
2012-03-18,38.314999,38.575001,37.650002,38.355000,37.952419,7672400
2012-03-25,38.549999,39.264999,37.340000,38.080002,37.680305,10876400
2012-04-01,38.060001,38.660000,37.505001,37.935001,37.536827,6497400
2012-04-08,37.264999,37.520000,36.299999,36.465000,36.082256,8889200
2012-04-15,36.665001,37.695000,36.169998,37.250000,36.859020,7590000
2012-04-22,36.939999,39.910000,35.840000,38.755001,38.348225,15990600
2012-04-29,39.250000,42.049999,39.000000,40.240002,39.817638,19446200
2012-05-06,40.005001,41.000000,39.000000,39.959999,39.540573,16605200
2012-05-13,39.535000,40.875000,38.110001,38.240002,37.838631,11588800
2012-05-20,38.200001,40.235001,38.119999,39.505001,39.090351,11749200
2012-05-27,39.889999,40.570000,37.785000,38.185001,37.784206,10417800
2012-06-03,38.330002,39.630001,38.029999,39.474998,39.060661,12874400
2012-06-10,39.599998,41.400002,38.755001,41.320000,40.886299,12165400
2012-06-17,41.380001,44.160000,39.520000,40.400002,39.975956,25784600
2012-06-24,39.865002,41.330002,38.259998,41.330002,40.896198,16724000
2012-07-01,41.665001,41.849998,40.720001,41.009998,40.579552,9275000
2012-07-08,41.040001,41.985001,39.305000,40.145000,39.723633,9855000
2012-07-15,40.220001,40.224998,38.404999,38.509998,38.105793,13441800
2012-07-22,37.880001,39.264999,36.250000,36.855000,36.468163,22544200
2012-07-29,36.185001,37.660000,35.480000,36.840000,36.453323,15378600
2012-08-05,37.134998,37.134998,35.345001,35.560001,35.186756,11389000
2012-08-12,35.520000,37.250000,35.185001,36.279999,35.899200,13319600
2012-08-19,36.099998,36.255001,35.314999,35.634998,35.260963,8509600
2012-08-26,35.654999,37.099998,35.494999,36.570000,36.186157,11133000
2012-09-02,36.474998,38.084999,36.044998,37.674999,37.279560,7634200
2012-09-09,37.630001,37.755001,35.500000,36.014999,35.636978,13141200
2012-09-16,35.994999,37.290001,35.169998,37.230000,36.839230,17257200
2012-09-23,36.599998,39.044998,36.355000,38.695000,38.288849,15334600
2012-09-30,38.919998,39.980000,38.485001,39.264999,38.852867,12682200
2012-10-07,39.134998,39.384998,36.070000,36.209999,35.829933,15207200
2012-10-14,36.215000,36.724998,34.889999,35.215000,34.845375,10903800
2012-10-21,35.025002,39.970001,33.820000,38.685001,38.278961,20640600
2012-10-28,38.645000,39.139999,37.584999,38.865002,38.457066,8223000
2012-11-04,38.529999,40.625000,38.490002,39.294998,38.882549,15158400
2012-11-11,39.395000,39.474998,37.404999,38.540001,38.135483,8285800
2012-11-18,38.910000,39.250000,38.424999,39.029999,38.620338,4932600
2012-11-25,38.965000,39.119999,38.119999,38.610001,38.204750,8401600
2012-12-02,38.820000,39.424999,38.000000,39.055000,38.645073,7088200
2012-12-09,38.910000,40.580002,38.544998,38.619999,38.214638,7451800
2012-12-16,38.825001,40.185001,38.419998,39.139999,38.729179,9339200
2012-12-23,39.040001,39.474998,37.630001,38.040001,37.640728,3380400
2012-12-30,37.770000,40.720001,37.674999,40.535000,40.109539,5969400
2013-01-06,40.500000,41.785000,40.360001,40.810001,40.381657,8229600
2013-01-13,40.814999,41.125000,39.355000,40.595001,40.168911,10689600
2013-01-20,40.494999,41.939999,40.375000,41.689999,41.252415,6975600
2013-01-27,41.895000,42.674999,41.055000,42.060001,41.618534,8856600
2013-02-03,41.805000,44.165001,41.189999,44.049999,43.587643,13810400
2013-02-10,44.049999,44.360001,43.264999,43.965000,43.503540,6875400
2013-02-17,44.029999,44.459999,42.500000,43.779999,43.320477,5971400
2013-02-24,44.044998,44.695000,42.689999,44.615002,44.146717,8143400
2013-03-03,44.514999,46.480000,44.134998,46.145000,45.660652,8879000
2013-03-10,45.945000,46.724998,45.889999,46.389999,45.903084,9890600
2013-03-17,46.035000,46.740002,44.915001,46.544998,46.056458,6453400
2013-03-24,46.465000,47.459999,45.974998,47.369999,46.872799,5757400
2013-03-31,47.485001,47.564999,45.625000,46.064999,45.581493,6998600
2013-04-07,46.025002,48.119999,45.715000,47.340000,46.843117,7069800
2013-04-14,47.250000,47.294998,45.270000,45.900002,45.418228,7578400
2013-04-21,45.845001,48.759998,45.400002,47.939999,47.436817,11035600
2013-04-28,47.185001,49.110001,47.055000,48.334999,47.827667,9237400
2013-05-05,48.160000,48.349998,46.744999,47.540001,47.041012,6709200
2013-05-12,47.299999,49.439999,47.180000,49.415001,48.896336,6739600
2013-05-19,49.220001,49.395000,47.130001,48.044998,47.540710,5731600
2013-05-26,48.605000,49.445000,47.500000,49.080002,48.564850,7237600
2013-06-02,49.189999,50.000000,48.275002,49.674999,49.153603,9959400
2013-06-09,49.595001,49.740002,48.205002,49.110001,48.594532,5506600
2013-06-16,49.410000,49.630001,47.025002,47.294998,46.798584,8690000
2013-06-23,47.049999,48.830002,46.509998,48.044998,47.540710,8172400
2013-06-30,48.500000,49.869999,48.049999,49.840000,49.316875,4735800
2013-07-07,49.990002,50.099998,47.340000,49.560001,49.039810,9459900
2013-07-14,49.520000,50.410000,49.020000,49.790001,49.267399,5962100
2013-07-21,50.419998,50.849998,47.930000,48.660000,48.149258,9261300
2013-07-28,48.439999,50.419998,47.939999,50.070000,49.544456,9495500
2013-08-04,49.990002,50.040001,48.310001,48.740002,48.228420,5241400
2013-08-11,48.500000,49.490002,46.310001,47.380001,46.882694,7023500
