Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,27.250000,27.530001,25.500000,26.000000,26.000000,3919300
2012-01-08,25.870001,26.629999,25.750000,26.559999,26.559999,3534600
2012-01-15,26.780001,29.610001,26.750000,29.350000,29.350000,5814100
2012-01-22,29.709999,30.650000,28.750000,29.850000,29.850000,4548800
2012-01-29,29.860001,32.820000,29.320000,32.509998,32.509998,4956300
2012-02-05,32.639999,34.240002,31.750000,33.470001,33.470001,5141500
2012-02-12,34.200001,44.970001,33.020000,41.820000,41.820000,21983400
2012-02-19,42.070000,42.799999,39.619999,41.509998,41.509998,5048400
2012-02-26,41.820000,48.830002,41.570000,47.950001,47.950001,9183100
2012-03-04,48.310001,50.689999,45.439999,49.590000,49.590000,12587600
2012-03-11,46.939999,49.930000,45.720001,46.279999,46.279999,9645100
2012-03-18,46.509998,50.480000,44.310001,47.000000,47.000000,32402000
2012-03-25,47.630001,47.750000,44.459999,46.590000,46.590000,16489500
2012-04-01,46.799999,48.000000,45.919998,47.529999,47.529999,8781800
2012-04-08,46.590000,47.270000,41.389999,43.619999,43.619999,14367500
2012-04-15,44.320000,44.650002,41.080002,41.279999,41.279999,8716600
2012-04-22,40.820000,46.500000,39.730000,45.900002,45.900002,11939300
2012-04-29,45.919998,49.500000,43.419998,43.799999,43.799999,12786300
2012-05-06,43.570000,45.459999,38.849998,40.619999,40.619999,16590500
2012-05-13,40.000000,41.590000,37.070000,37.549999,37.549999,16329100
2012-05-20,37.549999,42.509998,37.000000,41.200001,41.200001,8894600
2012-05-27,41.540001,42.290001,36.880001,37.759998,37.759998,7056600
2012-06-03,37.750000,40.189999,35.500000,38.369999,38.369999,11680400
2012-06-10,39.000000,42.730000,36.810001,39.250000,39.250000,45891400
2012-06-17,38.619999,43.700001,37.549999,42.860001,42.860001,19127300
2012-06-24,42.200001,44.500000,39.740002,41.840000,41.840000,16823300
2012-07-01,42.029999,44.730000,41.720001,43.540001,43.540001,9128700
2012-07-08,42.849998,43.630001,38.619999,39.400002,39.400002,11290000
2012-07-15,39.060001,42.320000,38.180000,39.980000,39.980000,13175400
2012-07-22,38.299999,42.119999,37.770000,41.330002,41.330002,10721400
2012-07-29,41.549999,42.049999,38.939999,41.189999,41.189999,9357000
2012-08-05,41.560001,45.200001,41.220001,42.320000,42.320000,10880200
2012-08-12,43.060001,52.750000,40.889999,52.090000,52.090000,42668700
2012-08-19,52.380001,54.169998,50.840000,53.919998,53.919998,14068100
2012-08-26,54.490002,54.919998,52.220001,53.950001,53.950001,14744900
2012-09-02,54.000000,56.700001,52.700001,56.029999,56.029999,9366000
2012-09-09,53.750000,55.230000,52.060001,53.590000,53.590000,16566900
2012-09-16,53.380001,57.349998,51.020000,57.349998,57.349998,19819100
2012-09-23,56.599998,56.950001,51.500000,53.180000,53.180000,43804600
2012-09-30,53.799999,54.849998,52.200001,53.459999,53.459999,14778500
2012-10-07,53.330002,54.599998,51.669998,52.980000,52.980000,13140600
2012-10-14,53.000000,57.919998,52.910000,55.049999,55.049999,16884300
2012-10-21,55.060001,56.189999,53.139999,54.490002,54.490002,10585800
2012-10-28,55.360001,58.619999,53.799999,56.200001,56.200001,8117200
2012-11-04,56.200001,56.669998,50.200001,50.430000,50.430000,20769400
2012-11-11,50.980000,53.250000,46.660000,50.320000,50.320000,33692400
2012-11-18,51.750000,51.849998,50.310001,51.470001,51.470001,8946300
2012-11-25,51.639999,53.799999,50.410000,53.150002,53.150002,13369700
2012-12-02,53.480000,53.770000,50.099998,51.599998,51.599998,12106000
