Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,54.480000,54.840000,52.700001,53.980000,50.189331,7555100
2012-01-08,53.939999,55.790001,53.889999,55.040001,51.174892,8263300
2012-01-15,55.529999,56.470001,54.790001,56.049999,52.113964,5608500
2012-01-22,55.910000,61.889999,54.959999,60.500000,56.251480,12068800
2012-01-29,60.049999,62.680000,59.639999,62.509998,58.120323,10782000
2012-02-05,62.410000,63.020000,59.759998,60.840000,56.567604,10449700
2012-02-12,60.900002,62.000000,60.900002,61.529999,57.209145,8214700
2012-02-19,61.549999,62.360001,60.490002,62.209999,57.841396,4774100
2012-02-26,61.770000,62.290001,60.070000,60.240002,56.009735,6992500
2012-03-04,60.080002,61.799999,59.669998,61.560001,57.237041,6149200
2012-03-11,61.590000,64.290001,61.160000,64.099998,59.598671,6032500
2012-03-18,63.990002,64.529999,62.790001,63.490002,59.031509,4300300
2012-03-25,63.889999,64.809998,62.590000,64.279999,59.766041,6782400
2012-04-01,64.500000,65.779999,64.070000,64.720001,60.344185,6983900
2012-04-08,63.910000,64.760002,63.020000,63.369999,59.085464,8652900
2012-04-15,63.750000,66.410004,62.669998,63.080002,58.815067,12359600
2012-04-22,62.400002,64.489998,60.279999,63.020000,58.759125,10112000
2012-04-29,63.000000,64.839996,62.570000,63.150002,58.880348,10589700
2012-05-06,62.790001,63.740002,61.490002,61.900002,57.714848,6159700
2012-05-13,61.450001,61.709999,58.570000,58.860001,54.880379,5178400
2012-05-20,59.380001,62.320000,58.950001,62.040001,57.845387,8077700
2012-05-27,62.400002,62.700001,58.930000,58.930000,54.945660,5933400
2012-06-03,58.650002,60.959999,58.230000,60.959999,56.838409,4767900
2012-06-10,61.290001,63.580002,59.650002,63.200001,58.926952,6305400
2012-06-17,62.770000,63.680000,61.650002,63.169998,58.898983,7415700
2012-06-24,62.540001,64.410004,60.889999,64.360001,60.008541,6326500
2012-07-01,64.269997,64.709999,62.639999,62.720001,58.650043,3120500
2012-07-08,62.959999,64.660004,62.490002,63.349998,59.239159,5468700
2012-07-15,63.160000,65.559998,62.549999,62.639999,58.575226,6442300
2012-07-22,62.070000,62.450001,57.459999,58.840000,55.021812,10146100
2012-07-29,58.860001,59.689999,57.599998,59.020000,55.190140,8627500
2012-08-05,59.220001,61.470001,59.160000,61.369999,57.387642,5426000
2012-08-12,61.119999,62.099998,60.820000,61.930000,57.911297,3511500
2012-08-19,61.750000,62.990002,60.430000,61.270000,57.294125,4872800
2012-08-26,61.259998,62.490002,60.959999,61.779999,57.771030,4164300
2012-09-02,61.860001,66.309998,61.830002,65.220001,60.987823,4956100
2012-09-09,65.330002,67.169998,64.730003,66.900002,62.558811,6297200
2012-09-16,66.690002,67.750000,66.410004,67.449997,63.073116,5813700
2012-09-23,67.220001,67.900002,66.330002,67.620003,63.232075,6070300
2012-09-30,67.769997,69.000000,66.730003,66.879997,62.707214,7790600
2012-10-07,66.760002,67.220001,61.970001,62.259998,58.375469,10297200
2012-10-14,62.439999,64.540001,62.310001,62.689999,58.778648,8123000
2012-10-21,62.580002,64.580002,62.070000,63.549999,59.584988,7339800
2012-10-28,63.500000,65.989998,63.200001,65.050003,60.991398,4523200
2012-11-04,65.050003,66.220001,64.260002,64.690002,60.653862,5997100
2012-11-11,64.860001,66.750000,63.560001,64.440002,60.419460,5650700
2012-11-18,64.809998,66.870003,64.580002,66.839996,62.669693,3648800
2012-11-25,66.629997,67.279999,64.980003,65.970001,61.853996,6095000
2012-12-02,66.220001,66.309998,65.260002,65.489998,61.403942,5205800
2012-12-09,65.250000,68.389999,65.139999,67.260002,63.063503,7015400
2012-12-16,67.419998,69.089996,67.139999,67.639999,63.419811,6398600
2012-12-23,67.190002,67.910004,65.519997,65.540001,61.450825,2178500
2012-12-30,65.419998,69.139999,65.150002,69.019997,64.886360,5271200
2013-01-06,68.760002,71.440002,68.610001,71.169998,66.907631,5171500
2013-01-13,70.489998,73.610001,70.199997,73.610001,69.201469,6503600
2013-01-20,73.669998,75.199997,73.489998,75.120003,70.621033,4386400
2013-01-27,75.029999,75.910004,72.220001,73.470001,69.069878,6551600
2013-02-03,72.529999,75.989998,72.529999,75.849998,71.307312,6374100
2013-02-10,75.750000,76.750000,75.349998,75.900002,71.354324,4681700
2013-02-17,75.739998,76.309998,73.540001,74.139999,69.699738,4388400
2013-02-24,74.500000,75.330002,72.540001,74.989998,70.498840,4588800
2013-03-03,74.760002,76.419998,74.129997,75.400002,70.884270,3839600
2013-03-10,75.129997,76.320000,73.089996,73.970001,69.539909,6409800
2013-03-17,73.150002,73.870003,72.239998,73.449997,69.051064,4435500
2013-03-24,73.660004,75.459999,72.610001,75.220001,70.715057,4765700
2013-03-31,75.029999,75.930000,73.430000,74.029999,69.787735,5156900
2013-04-07,73.769997,77.529999,73.459999,75.459999,71.135780,5198000
2013-04-14,75.180000,75.379997,72.309998,73.930000,69.693459,6001800
2013-04-21,73.879997,76.129997,73.209999,74.970001,70.673866,5110300
2013-04-28,74.989998,77.099998,74.940002,77.000000,72.587540,5080200
2013-05-05,76.690002,79.580002,76.519997,79.389999,74.840591,4884500
2013-05-12,79.000000,81.370003,78.800003,80.339996,75.736130,5642400
2013-05-19,80.160004,81.919998,78.940002,79.870003,75.293060,4331700
2013-05-26,80.470001,81.269997,78.440002,78.510002,74.011024,3628100
2013-06-02,78.769997,79.129997,76.800003,78.730003,74.218407,5549700
2013-06-09,78.720001,78.980003,76.019997,77.860001,73.398239,4437300
2013-06-16,78.529999,80.550003,75.220001,76.379997,72.003036,5245600
2013-06-23,75.790001,76.260002,74.550003,74.940002,70.645592,5929400
2013-06-30,75.169998,76.559998,74.849998,76.320000,72.138939,3338600
2013-07-07,76.489998,79.379997,76.419998,78.949997,74.624847,3968700
2013-07-14,78.900002,85.080002,78.879997,84.669998,80.031494,6632200
2013-07-21,83.849998,84.790001,82.500000,84.480003,79.851913,5494600
2013-07-28,83.849998,84.750000,82.750000,84.000000,79.398201,4755700
2013-08-04,83.570000,84.449997,81.949997,82.570000,78.046562,3786200
2013-08-11,81.930000,82.570000,79.120003,79.540001,75.182556,3496600
