Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,35.570000,37.400002,35.189999,37.310001,33.422997,6914900
2012-01-08,37.430000,38.220001,36.799999,37.369999,33.476749,5930700
2012-01-15,37.900002,38.060001,37.410000,37.930000,33.978401,3051900
2012-01-22,37.869999,37.950001,37.040001,37.470001,33.566334,4853100
2012-01-29,37.000000,38.169998,36.799999,37.900002,33.951534,7023600
2012-02-05,37.779999,38.290001,37.400002,37.680000,33.754448,2460300
2012-02-12,38.009998,38.860001,37.689999,38.599998,34.578602,3584500
2012-02-19,39.000000,39.340000,38.279999,38.799999,34.757767,3129000
2012-02-26,38.360001,39.060001,38.020000,38.310001,34.318817,2942100
2012-03-04,38.250000,39.590000,37.330002,39.299999,35.205677,4588600
2012-03-11,39.369999,40.540001,39.180000,40.209999,36.020870,4242500
2012-03-18,40.029999,40.610001,38.720001,39.380001,35.277340,5625400
2012-03-25,39.650002,39.910000,38.669998,39.119999,35.044426,3880200
2012-04-01,39.060001,39.410000,38.720001,38.959999,34.901096,2680500
2012-04-08,38.250000,38.840000,37.599998,38.480000,34.471104,2888200
2012-04-15,38.820000,39.590000,38.369999,39.250000,35.160885,3762500
2012-04-22,38.950001,39.560001,38.540001,39.419998,35.313171,3720500
2012-04-29,39.240002,39.849998,38.910000,39.189999,35.107136,2556800
2012-05-06,39.049999,39.639999,38.200001,38.709999,34.677143,3852200
2012-05-13,38.349998,38.660000,36.430000,36.500000,32.697380,3488300
2012-05-20,36.610001,37.910000,36.549999,37.310001,33.422997,2363200
2012-05-27,37.590000,37.720001,35.689999,35.759998,32.034477,3120500
2012-06-03,35.790001,36.779999,35.410000,36.380001,32.589886,4440100
2012-06-10,36.700001,37.369999,36.000000,37.230000,33.351330,3218200
2012-06-17,37.040001,37.820000,36.480000,36.799999,32.966122,2885600
2012-06-24,36.270000,38.779999,35.810001,38.610001,34.587559,3216500
2012-07-01,38.849998,39.750000,38.630001,39.060001,34.990685,1731200
2012-07-08,38.910000,40.160000,38.480000,39.869999,35.716290,2952100
2012-07-15,40.110001,40.200001,36.970001,37.660000,33.736534,11508900
2012-07-22,37.040001,39.509998,36.990002,39.290001,35.196716,3946800
2012-07-29,39.419998,41.000000,39.160000,40.650002,36.415031,4012800
2012-08-05,40.869999,41.139999,40.340000,40.930000,36.665859,2124700
2012-08-12,40.810001,41.630001,40.500000,41.410000,37.095856,2798500
2012-08-19,41.400002,41.639999,40.389999,40.860001,36.603149,2007800
2012-08-26,41.040001,41.099998,40.150002,40.419998,36.208996,2134700
2012-09-02,40.299999,41.709999,40.000000,41.410000,37.095856,1668800
2012-09-09,41.290001,42.549999,41.070000,41.720001,37.373558,2426400
2012-09-16,41.630001,42.029999,40.459999,40.650002,36.415031,4574500
2012-09-23,40.570000,41.959999,40.560001,41.430000,37.113770,3006200
2012-09-30,41.740002,42.570000,41.520000,42.200001,37.803555,2481600
2012-10-07,42.080002,42.740002,41.689999,41.860001,37.498970,2884200
2012-10-14,41.950001,42.580002,41.830002,41.880001,37.516891,3294500
2012-10-21,41.919998,42.080002,41.029999,41.470001,37.149601,5433200
2012-10-28,41.759998,45.599998,41.340000,41.799999,37.445221,2680000
2012-11-04,41.549999,42.189999,40.439999,40.650002,36.415031,2907800
2012-11-11,40.779999,40.930000,39.220001,39.669998,36.089699,1970900
2012-11-18,40.009998,40.869999,39.590000,40.860001,37.172298,1646300
2012-11-25,40.689999,41.490002,40.259998,41.439999,37.699951,2485100
2012-12-02,41.639999,42.520000,41.189999,42.000000,38.209412,2219000
2012-12-09,41.919998,42.270000,41.500000,41.580002,37.827324,2398900
2012-12-16,41.759998,42.840000,40.709999,41.639999,37.881901,4587700
2012-12-23,41.560001,41.869999,40.220001,40.340000,36.699230,2332600
2012-12-30,40.189999,42.799999,40.130001,42.590000,38.746159,2351300
2013-01-06,42.299999,42.959999,41.810001,42.580002,38.737068,2222000
2013-01-13,42.610001,42.610001,41.630001,42.410000,38.582409,3515800
2013-01-20,42.320000,42.990002,42.009998,42.509998,38.673382,2108300
2013-01-27,42.610001,42.740002,41.980000,42.450001,38.618797,2672800
2013-02-03,42.230000,43.049999,41.980000,42.869999,39.000893,3161400
2013-02-10,42.959999,45.290001,42.820000,44.660000,40.629341,4871600
2013-02-17,44.459999,44.770000,43.669998,44.230000,40.238148,2596700
2013-02-24,44.380001,44.480000,42.830002,43.799999,39.846958,2225000
2013-03-03,43.630001,44.509998,43.160000,44.349998,40.347317,1705100
2013-03-10,44.310001,44.790001,43.950001,44.720001,40.683926,2221500
2013-03-17,44.560001,45.939999,42.110001,43.389999,39.473957,6166400
2013-03-24,43.430000,44.220001,42.910000,44.130001,40.147175,2028100
2013-03-31,44.099998,44.360001,42.349998,43.860001,39.901539,2005700
2013-04-07,43.950001,45.939999,43.900002,45.880001,41.739231,2392000
2013-04-14,45.639999,45.720001,43.810001,44.799999,40.756702,2519900
2013-04-21,44.810001,45.360001,44.340000,44.639999,40.611141,1861100
2013-04-28,44.840000,45.590000,44.169998,45.250000,41.166092,1916300
2013-05-05,45.189999,45.610001,44.750000,45.110001,41.038727,2054200
2013-05-12,44.970001,45.970001,44.380001,45.889999,41.748329,1986400
2013-05-19,45.880001,46.270000,44.380001,44.980000,40.920460,1588900
2013-05-26,45.470001,45.980000,44.340000,45.650002,41.529987,2217300
2013-06-02,45.709999,45.889999,44.549999,45.799999,41.666454,2087300
2013-06-09,45.950001,46.049999,44.869999,45.570000,41.457211,1476400
2013-06-16,45.750000,46.500000,44.799999,45.130001,41.056923,2455000
2013-06-23,44.810001,46.049999,44.650002,45.540001,41.429920,2498600
2013-06-30,45.660000,46.500000,45.459999,46.450001,42.257790,1650900
2013-07-07,46.779999,48.029999,46.520000,48.000000,43.667892,1681600
2013-07-14,47.950001,48.169998,45.709999,47.570000,43.276703,3809100
2013-07-21,47.509998,48.139999,46.840000,47.290001,43.021976,2038000
2013-07-28,47.119999,48.500000,46.840000,48.020000,43.686092,2592600
2013-08-04,47.900002,49.220001,47.779999,49.080002,44.650429,2505200
2013-08-11,48.889999,49.419998,48.599998,48.750000,44.350208,2391100
2013-08-18,48.669998,48.860001,47.880001,48.720001,44.322922,1850700
2013-08-25,48.880001,49.110001,47.730000,47.759998,43.449554,1850200
2013-09-01,48.270000,48.930000,47.639999,48.610001,44.222843,1711300
2013-09-08,48.650002,49.990002,48.599998,49.700001,45.214466,1905000
2013-09-15,50.459999,52.209999,49.950001,51.259998,46.633678,3929200
2013-09-22,51.150002,51.509998,50.320000,51.220001,46.597286,2371100
2013-09-29,50.950001,51.860001,50.049999,50.549999,45.987751,2233600
2013-10-06,50.040001,51.779999,49.770000,51.750000,47.079453,2854000
2013-10-13,51.520000,53.480000,51.259998,53.150002,48.353100,3264500
2013-10-20,53.279999,53.919998,53.040001,53.910000,49.044506,4216300
2013-10-27,53.779999,54.380001,53.330002,53.990002,49.117290,3090800
2013-11-03,54.130001,54.299999,52.270000,53.459999,48.635120,2100900
2013-11-10,53.290001,54.580002,52.330002,54.380001,50.185982,1851500
2013-11-17,54.369999,55.250000,53.889999,55.209999,50.951973,1892600
2013-11-24,55.090000,57.990002,54.820000,55.500000,51.219608,1329300
2013-12-01,55.630001,55.900002,53.830002,54.830002,50.601280,2733700
2013-12-08,54.980000,55.970001,54.450001,55.410000,51.136547,3018300
2013-12-15,55.360001,59.410000,54.619999,59.299999,54.726536,4716900
2013-12-22,59.450001,59.680000,58.500000,59.500000,54.911110,1803500
2013-12-29,59.599998,59.799999,58.680000,59.349998,54.772675,1872100
2014-01-05,59.410000,60.930000,58.500000,59.270000,54.698853,3847100
2014-01-12,59.180000,59.959999,58.209999,59.130001,54.569649,3091000
2014-01-19,59.619999,59.939999,57.099998,57.160000,52.751579,2213400
2014-01-26,57.270000,57.799999,56.490002,57.070000,52.668518,2486800
2014-02-02,57.130001,58.200001,55.349998,58.130001,53.646770,2638000
2014-02-09,58.029999,59.310001,57.070000,59.180000,54.615784,2913700
2014-02-16,59.439999,62.700001,58.450001,61.660000,56.904518,4879000
2014-02-23,61.869999,63.279999,58.910000,60.660000,55.981644,4935200
2014-03-02,60.000000,61.610001,59.419998,61.369999,56.636890,2175500
2014-03-09,61.230000,61.560001,59.349998,59.389999,54.809593,2606500
2014-03-16,59.599998,62.000000,59.279999,59.709999,55.104916,4154700
2014-03-23,59.580002,60.000000,58.470001,58.990002,54.440441,2358100
