Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,12.140000,12.515000,12.140000,12.345000,10.595012,140248000
2012-01-08,12.430000,12.850000,12.425000,12.690000,10.891106,144088200
2012-01-15,12.805000,13.055000,12.655000,13.035000,11.187200,104086400
2012-01-22,12.965000,13.405000,12.800000,13.165000,11.298772,149158600
2012-01-29,13.100000,13.590000,12.920000,13.575000,11.650652,162800600
2012-02-05,13.545000,13.750000,13.380000,13.590000,11.663525,124998000
2012-02-12,13.695000,14.635000,13.465000,14.585000,12.517476,207016200
2012-02-19,14.555000,14.960000,14.410000,14.595000,12.526059,143325800
2012-02-26,14.455000,14.820000,14.450000,14.620000,12.547516,134253200
2012-03-04,14.590000,14.930000,14.360000,14.920000,12.804986,119978200
2012-03-11,14.845000,15.025000,14.700000,14.750000,12.659089,127471400
2012-03-18,14.680000,15.000000,14.635000,14.995000,12.869356,103658000
2012-03-25,15.045000,15.205000,14.750000,15.005000,12.877937,122049200
2012-04-01,14.875000,15.075000,14.540000,14.780000,12.684833,94272600
2012-04-08,14.565000,14.890000,14.270000,14.750000,12.728222,116145400
2012-04-15,14.790000,15.095000,14.710000,14.725000,12.706646,105409000
2012-04-22,14.640000,15.220000,14.425000,15.140000,13.064766,141119600
2012-04-29,15.105000,15.440000,14.715000,14.725000,12.706646,176487800
2012-05-06,14.625000,14.910000,14.525000,14.690000,12.676443,131829000
2012-05-13,14.595000,14.665000,14.090000,14.140000,12.201832,126831800
2012-05-20,14.140000,14.585000,14.045000,14.425000,12.447767,109452400
2012-05-27,14.485000,14.640000,14.170000,14.315000,12.352844,108151400
2012-06-03,14.350000,15.165000,14.320000,15.135000,13.060447,160665600
2012-06-10,15.215000,15.585000,14.895000,15.545000,13.414252,174628000
2012-06-17,15.550000,15.825000,15.285000,15.415000,13.302065,146905200
2012-06-24,15.340000,15.995000,15.085000,15.985000,13.793940,128882600
2012-07-01,16.049999,16.250000,15.595000,15.680000,13.602175,79913000
2012-07-08,15.720000,15.980000,15.520000,15.935000,13.823383,131485000
2012-07-15,15.845000,16.389999,15.770000,16.090000,13.957844,116727800
2012-07-22,15.825000,16.180000,15.525000,16.145000,14.005555,138086000
2012-07-29,16.155001,17.545000,16.040001,17.305000,15.011839,193484400
2012-08-05,17.320000,17.580000,17.059999,17.365000,15.063891,128228600
2012-08-12,17.320000,17.440001,16.945000,17.010000,14.755927,110876600
2012-08-19,16.930000,17.120001,16.830000,16.975000,14.725571,105962800
2012-08-26,16.969999,17.080000,16.725000,16.764999,14.543397,95486800
2012-09-02,16.735001,17.370001,16.709999,17.230000,14.946779,97057200
