Date,Growth
2010-08-03,0.00035786711201263153
2010-08-04,0.0008321198252547979
2010-08-05,0.000836195311333606
2010-08-06,0.0015034428842047437
2010-08-07,0.0
2010-08-08,0.0
2010-08-09,0.0010153496983815933
2010-08-10,-0.0016528428897703968
2010-08-11,-0.01946382666177019
2010-08-12,0.02112163146394761
2010-08-13,-0.007652585080569968
2010-08-14,0.0
2010-08-15,0.0
2010-08-16,-0.0003467297084318119
2010-08-17,0.007399313143927404
2010-08-18,0.0020406901242966576
2010-08-19,-0.011460521438280063
2010-08-20,0.0011273604108601699
2010-08-21,0.0
2010-08-22,0.0
2010-08-23,-0.02366551905958246
2010-08-24,-0.012660668380462786
2010-08-25,0.0123673761635097
2010-08-26,-0.021091140448544626
2010-08-27,0.0003556187766714983
2010-08-28,0.0
2010-08-29,0.0
2010-08-30,0.0073305222186182
2010-08-31,0.00545812744243119
2010-09-01,0.011452549217566872
2010-09-02,0.003137425447316075
2010-09-03,0.01507029742395946
2010-09-04,0.0
2010-09-05,0.0
2010-09-06,0.0
2010-09-07,0.004992085717764565
2010-09-08,0.012235817575083317
2010-09-09,-0.007717003917410399
2010-09-10,0.0007713760161396593
2010-09-11,0.0
2010-09-12,0.0
2010-09-13,0.004081153292815494
2010-09-14,0.007129026579827557
2010-09-15,0.008304195804195705
2010-09-16,0.023315613082168306
2010-09-17,-0.00779403489026432
2010-09-18,0.0
2010-09-19,0.0
2010-09-20,0.025820865974716386
2010-09-21,-0.00013756671985900657
2010-09-22,0.01711288987027338
2010-09-23,0.008504143044047034
2010-09-24,0.0010696903246509909
2010-09-25,0.0
2010-09-26,0.0
2010-09-27,-0.009641690350341299
2010-09-28,-0.016597066067030854
2010-09-29,0.0007341944255608708
2010-09-30,-0.018130724958793788
2010-10-01,-0.01328169743911424
2010-10-02,0.0
2010-10-03,0.0
2010-10-04,-0.010783389698952038
2010-10-05,0.023369655401294286
2010-10-06,-0.0017520215633424483
2010-10-07,-0.0038191549447297254
2010-10-08,0.0079758049407168
2010-10-09,0.0
2010-10-10,0.0
2010-10-11,0.0019602129744908793
2010-10-12,0.010600052868094194
2010-10-13,0.00033833021028518957
2010-10-14,0.0024857586742621346
2010-10-15,0.023748444286403575
2010-10-16,0.0
2010-10-17,0.0
2010-10-18,-0.0014956112391506875
2010-10-19,0.01981217033320458
2010-10-20,0.0049277266754270774
2010-10-21,-0.008901112639079748
2010-10-22,-0.005003411416875152
2010-10-23,0.0
2010-10-24,0.0
2010-10-25,-0.0009093894460301175
2010-10-26,0.003842336955138893
2010-10-27,0.0010157182397602688
2010-10-28,-0.00882397687509506
2010-10-29,-0.011032996356545382
2010-10-30,0.0
2010-10-31,0.0
2010-11-01,0.00513495381121962
2010-11-02,0.00688761246378287
2010-11-03,0.004211581850087723
2010-11-04,0.010036428518325802
2010-11-05,-0.002774776544543921
2010-11-06,0.0
2010-11-07,0.0
2010-11-08,0.004678420171378038
2010-11-09,-0.01537376243644939
2010-11-10,0.004265706677187144
2010-11-11,0.005205622071837605
2010-11-12,-0.023661609286439202
2010-11-13,0.0
2010-11-14,0.0
2010-11-15,-0.004683070068853665
2010-11-16,-0.012931915763647522
2010-11-17,-0.001919236455118162
2010-11-18,0.009688386717452003
2010-11-19,-0.004157793327248795
2010-11-20,0.0
2010-11-21,0.0
2010-11-22,0.02176901924839607
2010-11-23,-0.005683675778990674
2010-11-24,0.00901036191620362
2010-11-25,0.0
2010-11-26,0.004607262041141484
2010-11-27,0.0
2010-11-28,0.0
2010-11-29,0.0019754549719731905
2010-11-30,-0.007595945508430247
2010-12-01,0.002325293753865212
2010-12-02,0.002041318248893397
2010-12-03,0.001650815552160848
2010-12-04,0.0
2010-12-05,0.0
2010-12-06,0.0050500098058443585
2010-12-07,-0.017479566988933663
2010-12-08,0.003931623931623965
2010-12-09,-0.008354926985203275
2010-12-10,0.0028093318675948423
2010-12-11,0.0
2010-12-12,0.0
2010-12-13,-0.008281772877193685
2010-12-14,-0.00528677094701112
2010-12-15,0.0007806020393229151
2010-12-16,0.00046206225680929844
2010-12-17,-0.002405481582272593
2010-12-18,0.0
2010-12-19,0.0
2010-12-20,0.0025267863650721913
2010-12-21,0.00340777262180953
2010-12-22,0.0025037918000820067
2010-12-23,-0.004252865277877883
2010-12-24,0.0
2010-12-25,0.0
2010-12-26,0.0
2010-12-27,0.004638913721037167
2010-12-28,-0.0014135460839981193
2010-12-29,-0.0025858972824136022
2010-12-30,-0.005279577633789269
2010-12-31,-0.0013780098636496027
2011-01-01,0.0
2011-01-02,0.0
2011-01-03,0.01451923076923058
2011-01-04,-0.0035933206510249563
2011-01-05,0.012115475627070528
2011-01-06,-0.0037993566733486505
2011-01-07,0.0060298688854091825
2011-01-08,0.0
2011-01-09,0.0
2011-01-10,0.01064687852879488
2011-01-11,-0.009597971749366321
2011-01-12,0.0029104138244658304
2011-01-13,0.0014705216958508151
2011-01-14,0.007154141277363869
2011-01-15,0.0
2011-01-16,0.0
2011-01-17,0.0
2011-01-18,0.04159304713241959
2011-01-19,-0.027933962052821552
2011-01-20,-0.010405778923652416
2011-01-21,-0.021789956046011295
2011-01-22,0.0
2011-01-23,0.0
2011-01-24,0.03180212014134295
2011-01-25,0.015491812797584522
2011-01-26,0.002732738203680029
2011-01-27,-0.001952814550738923
2011-01-28,-0.0238802585327134
2011-01-29,0.0
2011-01-30,0.0
2011-01-31,0.010135056602896394
2011-02-01,0.010219478737997155
2011-02-02,-0.00043072179905674754
2011-02-03,-0.0007951473294408204
2011-02-04,0.008408517601072758
2011-02-05,0.0
2011-02-06,0.0
2011-02-07,0.011129560651617715
2011-02-08,0.004726879155346266
2011-02-09,0.008376203667062241
2011-02-10,-0.009165902841429764
2011-02-11,0.005655436480866093
2011-02-12,0.0
2011-02-13,0.0
2011-02-14,0.006631067536219294
2011-02-15,0.0019347405491184676
2011-02-16,0.0066893252224360916
2011-02-17,0.0034773100054672893
2011-02-18,-0.021597942637956426
2011-02-19,0.0
2011-02-20,0.0
2011-02-21,0.0
2011-02-22,-0.00952489721333946
2011-02-23,0.011760094080752601
2011-02-24,-0.0032460899371213716
2011-02-25,0.008208398344752881
2011-02-26,0.0
2011-02-27,0.0
2011-02-28,0.0058037401881211375
2011-03-01,-0.016770336505703788
2011-03-02,0.00620328015173504
2011-03-03,0.005942237951675902
2011-03-04,0.0012378925422402607
2011-03-05,0.0
2011-03-06,0.0
2011-03-07,-0.017232815772993324
2011-03-08,0.0027071044986352326
2011-03-09,-0.006230461010083247
2011-03-10,-0.0066456333489965345
2011-03-11,0.020210478669231653
2011-03-12,0.0
2011-03-13,0.0
2011-03-14,0.0019473334808586184
2011-03-15,0.01050828098229585
2011-03-16,-0.034608004385964924
2011-03-17,-0.006813757300454344
2011-03-18,-0.01845069769598054
2011-03-19,0.0
2011-03-20,0.0
2011-03-21,0.009431770663940707
2011-03-22,-0.0039889676551707765
2011-03-23,-0.00020715847623416355
2011-03-24,0.009159851980446714
2011-03-25,0.010096703987076284
2011-03-26,0.0
2011-03-27,0.0
2011-03-28,-0.007936157043063243
2011-03-29,0.009931914702379618
2011-03-30,-0.0059448266648855115
2011-03-31,0.006041070261253763
2011-04-01,-0.018593478937769484
2011-04-02,0.0
2011-04-03,0.0
2011-04-04,-0.009767484023025075
2011-04-05,0.007077222944124738
2011-04-06,-0.009925671812464208
2011-04-07,2.3098422377697767e-05
2011-04-08,-0.014470118057788656
2011-04-09,0.0
2011-04-10,0.0
2011-04-11,-0.011157275570701683
2011-04-12,0.005171314552882201
2011-04-13,0.003824448486544671
2011-04-14,-0.006650332516625752
2011-04-15,-0.01844396592079369
2011-04-16,0.0
2011-04-17,0.0
2011-04-18,0.01772115522774084
2011-04-19,0.01382477681186579
2011-04-20,-0.0038619686953361436
2011-04-21,-0.010356757233203298
2011-04-22,0.0
2011-04-23,0.0
2011-04-24,0.0
2011-04-25,0.007151291019671574
2011-04-26,-0.008966233077891518
2011-04-27,-0.006029170545728565
2011-04-28,0.0015562973655718943
2011-04-29,0.00900090009000913
2011-04-30,0.0
2011-05-01,0.0
2011-05-02,-0.009780060288042767
2011-05-03,0.0007855459544384175
2011-05-04,0.0036544627043024864
2011-05-05,-0.0045730682149340614
2011-05-06,-0.009151377170662106
2011-05-07,0.0
2011-05-08,0.0
2011-05-09,-0.0007856341189673758
2011-05-10,0.0018356839041861121
2011-05-11,-0.005524120501867463
2011-05-12,0.0002929973630236905
2011-05-13,-0.015288379025337601
2011-05-14,0.0
2011-05-15,0.0
2011-05-16,-0.01740411621161212
2011-05-17,0.01251293630633165
2011-05-18,0.01000162439375282
2011-05-19,-0.004383461564804622
2011-05-20,-0.013376235348195672
2011-05-21,0.0
2011-05-22,0.0
2011-05-23,0.013202100979510543
2011-05-24,-0.00977630874514098
2011-05-25,0.010425940677569006
2011-05-26,-0.002302272040185199
2011-05-27,0.007813411078717221
2011-05-28,0.0
2011-05-29,0.0
2011-05-30,0.0
2011-05-31,0.01914981239132432
2011-06-01,-0.010333721034266713
2011-06-02,-0.0012167917258161505
2011-06-03,0.000796413862152222
2011-06-04,0.0
2011-06-05,0.0
2011-06-06,-0.02211429862209169
2011-06-07,-0.018058795002655784
2011-06-08,0.0007056167090036959
2011-06-09,-0.0053420805998125945
2011-06-10,-0.014219240853154376
2011-06-11,0.0
2011-06-12,0.0
2011-06-13,-0.0017660676356174116
2011-06-14,0.007263521506648252
2011-06-15,-0.008036603290502858
2011-06-16,-0.004970250185189403
2011-06-17,-0.026813468428920472
2011-06-18,0.0
2011-06-19,0.0
2011-06-20,-0.006226312939902548
2011-06-21,0.027679100059206627
2011-06-22,-0.007424136853992086
2011-06-23,0.03853687200078342
2011-06-24,-0.015546604480248832
2011-06-25,0.0
2011-06-26,0.0
2011-06-27,0.013466488702450131
2011-06-28,0.005009363295880118
2011-06-29,-0.006410851992938685
2011-06-30,0.003689261447217906
2011-07-01,0.021826549824504313
2011-07-02,0.0
2011-07-03,0.0
2011-07-04,0.0
2011-07-05,0.0188288329311051
2011-07-06,0.0079208806945316
2011-07-07,0.006756608050707621
2011-07-08,0.01747178229849998
2011-07-09,0.0
2011-07-10,0.0
2011-07-11,-0.006943988083503259
2011-07-12,0.0006847650813986615
2011-07-13,-0.0008934603063914406
2011-07-14,-0.008719546497035912
2011-07-15,0.010837353176577422
2011-07-16,0.0
2011-07-17,0.0
2011-07-18,0.02286422496687893
2011-07-19,-0.0028514164101081725
2011-07-20,-0.023107255520504674
2011-07-21,0.0007061719427798274
2011-07-22,0.012829536085583827
2011-07-23,0.0
2011-07-24,0.0
2011-07-25,0.02135409370184322
2011-07-26,0.008492113071997546
2011-07-27,-0.01931104435688374
2011-07-28,0.0004785452225235466
2011-07-29,0.007636971809700464
2011-07-30,0.0
2011-07-31,0.0
2011-08-01,-0.0031392246115210264
2011-08-02,-0.022415451351404322
2011-08-03,0.0037937024539265785
2011-08-04,-0.030434346474069535
2011-08-05,-0.01654642247846909
2011-08-06,0.0
2011-08-07,0.0
2011-08-08,-0.02264477095937774
2011-08-09,0.03382257716382474
2011-08-10,-0.01972133355783797
2011-08-11,0.008492792716850685
2011-08-12,-0.003735116283868784
2011-08-13,0.0
2011-08-14,0.0
2011-08-15,0.009872480460715836
2011-08-16,-0.00264052073525193
2011-08-17,-0.005064635366675611
2011-08-18,-0.012533704078193587
2011-08-19,-0.015780497808863883
2011-08-20,0.0
2011-08-21,0.0
2011-08-22,-0.02252821380388446
2011-08-23,0.03690860622873342
2011-08-24,0.007318195123991164
2011-08-25,0.023853839077508973
2011-08-26,0.03342870366474535
2011-08-27,0.0
2011-08-28,0.0
2011-08-29,0.004626928725180488
2011-08-30,0.00444489139179412
2011-08-31,-0.015737966846415093
2011-09-01,-0.012646701740186159
2011-09-02,-0.0024158110669136464
2011-09-03,0.0
2011-09-04,0.0
2011-09-05,0.0
2011-09-06,0.03441820889172521
2011-09-07,-0.0038090607018397434
2011-09-08,0.004492271251506054
2011-09-09,-0.017279583663678343
2011-09-10,0.0
2011-09-11,0.0
2011-09-12,0.017248228136564212
2011-09-13,0.006457149863091981
2011-09-14,0.005911667978128831
2011-09-15,0.0035297636853124435
2011-09-16,0.011318373624640242
2011-09-17,0.0
2011-09-18,0.0
2011-09-19,0.037105532383725416
2011-09-20,-0.004587242202628393
2011-09-21,-0.018065116279069836
2011-09-22,0.002005725079352745
2011-09-23,0.010125446280508136
2011-09-24,0.0
2011-09-25,0.0
2011-09-26,0.007689755450163076
2011-09-27,-0.02375269700036291
2011-09-28,-0.008599173231417116
2011-09-29,-0.028381055985081113
2011-09-30,-0.01502743262869125
2011-10-01,0.0
2011-10-02,0.0
2011-10-03,-0.015110143915908706
2011-10-04,-0.006394367957343302
2011-10-05,0.028275452152500498
2011-10-06,0.01159626575124564
2011-10-07,-0.015897425240539484
2011-10-08,0.0
2011-10-09,0.0
2011-10-10,0.02541238493379192
2011-10-11,0.019652305366591214
2011-10-12,-0.012822478629202227
2011-10-13,0.008367071524966215
2011-10-14,0.012003295756713198
2011-10-15,0.0
2011-10-16,0.0
2011-10-17,-0.0033723688111473864
2011-10-18,0.0016114692153812568
2011-10-19,-0.007021843574332423
2011-10-20,-0.011732781508667656
2011-10-21,-0.013664523212045082
2011-10-22,0.0
2011-10-23,0.0
2011-10-24,0.024466218480768086
2011-10-25,-0.01800551346557962
2011-10-26,-0.0034383620187264383
2011-10-27,-0.007716019835723424
2011-10-28,0.004844210199968997
2011-10-29,0.0
2011-10-30,0.0
2011-10-31,0.006680389948343519
2011-11-01,-0.002534132207052309
2011-11-02,-0.006868962825641463
2011-11-03,0.009524554575502178
2011-11-04,-0.00527868343424931
2011-11-05,0.0
2011-11-06,0.0
2011-11-07,-0.00048814777209367917
2011-11-08,0.009998446843208832
2011-11-09,-0.004346799889854776
2011-11-10,-0.029927638823344455
2011-11-11,-0.005552302691352513
2011-11-12,0.0
2011-11-13,0.0
2011-11-14,-0.012543964868766083
2011-11-15,0.021079396325459437
2011-11-16,-0.012010506686985159
2011-11-17,-0.01696259686375014
2011-11-18,-0.010448437886406684
2011-11-19,0.0
2011-11-20,0.0
2011-11-21,-0.0032691455929808517
2011-11-22,0.014091320167413332
2011-11-23,-0.020568927789934247
2011-11-24,0.0
2011-11-25,-0.012534198638417022
2011-11-26,0.0
2011-11-27,0.0
2011-11-28,0.01012897137464605
2011-11-29,-0.006382403692231122
2011-11-30,0.0031152009509561006
2011-12-01,0.014312840721154985
2011-12-02,-0.0013607347967902236
2011-12-03,0.0
2011-12-04,0.0
2011-12-05,-0.0012304028577098157
2011-12-06,-0.0040779789138652356
2011-12-07,-0.001542931569982931
2011-12-08,-0.0020944288193406333
2011-12-09,0.0023065757292555834
2011-12-10,0.0
2011-12-11,0.0
2011-12-12,0.0004186769807407331
2011-12-13,-0.010256614124709263
2011-12-14,-0.016820806914098898
2011-12-15,-0.011407618659604853
2011-12-16,0.0016628346198062712
2011-12-17,0.0
2011-12-18,0.0
2011-12-19,-0.00067374438546348
2011-12-20,0.021824117362566613
2011-12-21,-0.00021662924888736826
2011-12-22,0.0039140867786476765
2011-12-23,0.009084870271959916
2011-12-24,0.0
2011-12-25,0.0
2011-12-26,0.0
2011-12-27,0.008367228355607109
2011-12-28,-0.010401473861978996
2011-12-29,0.004647560030983772
2011-12-30,0.0037545238141316307
2011-12-31,0.0
2012-01-01,0.0
2012-01-02,0.0
2012-01-03,0.003334095412284794
2012-01-04,0.00818798080584964
2012-01-05,0.007414377117049273
2012-01-06,0.006268951020332165
2012-01-07,0.0
2012-01-08,0.0
2012-01-09,-0.008863849075994275
2012-01-10,-0.006252177261143013
2012-01-11,-0.00020323701130728846
2012-01-12,-0.002163461538461489
2012-01-13,0.00026046996223204165
2012-01-14,0.0
2012-01-15,0.0
2012-01-16,0.0
2012-01-17,0.0011597297645564934
2012-01-18,0.005029629087716705
2012-01-19,-0.0056634597930659775
2012-01-20,-0.01680549466608216
2012-01-21,0.0
2012-01-22,0.0
2012-01-23,0.011307786112856042
2012-01-24,-0.011076210943957707
2012-01-25,-0.017080505198041065
2012-01-26,-0.008497301062162625
2012-01-27,0.006873033451106635
2012-01-28,0.0
2012-01-29,0.0
2012-01-30,0.016345766393945357
2012-01-31,0.0016105542705387489
2012-02-01,-0.0048547823865087575
2012-02-02,-0.0017128273641299936
2012-02-03,0.005173915270734156
2012-02-04,0.0
2012-02-05,0.0
2012-02-06,0.012180371714280906
2012-02-07,0.007669972978869824
2012-02-08,0.013161388833565798
2012-02-09,0.02589175492170763
2012-02-10,0.004898140932873089
2012-02-11,0.0
2012-02-12,0.0
2012-02-13,0.005750269543884791
2012-02-14,0.009813026250619123
2012-02-15,-0.03222230658264368
2012-02-16,0.02178161193460731
2012-02-17,-0.001955641093296571
2012-02-18,0.0
2012-02-19,0.0
2012-02-20,0.0
2012-02-21,0.015353815353815352
2012-02-22,-7.609655130422567e-05
2012-02-23,0.002516562315237066
2012-02-24,0.005606577582708363
2012-02-25,0.0
2012-02-26,0.0
2012-02-27,0.008961083721696895
2012-02-28,0.014125129418725015
2012-02-29,0.0021350875674429493
2012-03-01,-0.006483420966386134
2012-03-02,0.0013625346012076196
2012-03-03,0.0
2012-03-04,0.0
2012-03-05,-0.022547672221267863
2012-03-06,0.011997019374068657
2012-03-07,-0.01085754206205966
2012-03-08,0.013151940677594934
2012-03-09,0.001391279403327513
2012-03-10,0.0
2012-03-11,0.0
2012-03-12,0.005461838249935999
2012-03-13,0.018907563025210003
2012-03-14,0.01999405582124239
2012-03-15,-0.023505052609646925
2012-03-16,0.0015091618141992804
2012-03-17,0.0
2012-03-18,0.0
2012-03-19,0.004567580617798016
2012-03-20,0.010890379730345841
2012-03-21,-0.00036275538626978377
2012-03-22,0.00261256906979482
2012-03-23,-0.007334391011469648
2012-03-24,0.0
2012-03-25,0.0
2012-03-26,0.011990626220544283
2012-03-27,0.013706394599886549
2012-03-28,-0.0012122589688222606
2012-03-29,-0.004804016514603313
2012-03-30,-0.015161426867279821
2012-03-31,0.0
2012-04-01,0.0
2012-04-02,0.028014948226195623
2012-04-03,0.0032116315835336636
2012-04-04,-6.253361181629442e-05
2012-04-05,0.010050814526976386
2012-04-06,0.0
2012-04-07,0.0
2012-04-08,0.0
2012-04-09,0.01611273929039099
2012-04-10,-0.017961733697774408
2012-04-11,-0.015710726252869064
2012-04-12,-0.0035608086159074014
2012-04-13,-0.03026549558341462
2012-04-14,0.0
2012-04-15,0.0
2012-04-16,-0.04906239999999998
2012-04-17,0.05315690797016419
2012-04-18,-0.00875396027636052
2012-04-19,-0.02127105965003566
2012-04-20,-0.031122085192912027
2012-04-21,0.0
2012-04-22,0.0
2012-04-23,0.0019570007253219565
2012-04-24,-0.0041775964247547145
2012-04-25,-0.009195723037505973
2012-04-26,-0.010716192510105882
2012-04-27,-0.003445739285299417
2012-04-28,0.0
2012-04-29,0.0
2012-04-30,-0.023146757233361705
2012-05-01,-0.004726049343159233
2012-05-02,0.009904987484187068
2012-05-03,-0.014731162889106402
2012-05-04,-0.020513930799312664
2012-05-05,0.0
2012-05-06,0.0
2012-05-07,0.014240616351676484
2012-05-08,-0.002481423596830128
2012-05-09,0.009738595592004141
2012-05-10,-0.007094126280883795
2012-05-11,0.0029991016515790027
2012-05-12,0.0
2012-05-13,0.0
2012-05-14,-0.007759039489208099
2012-05-15,-0.014756401162709933
2012-05-16,-0.014375916112301218
2012-05-17,-0.0278800028638933
2012-05-18,-0.006712390868808634
2012-05-19,0.0
2012-05-20,0.0
2012-05-21,0.050124910517319425
2012-05-22,-0.02211436954167161
2012-05-23,0.02339066614376158
2012-05-24,-0.018373379617074415
2012-05-25,-0.004093769448862547
2012-05-26,0.0
2012-05-27,0.0
2012-05-28,0.0
2012-05-29,0.0024073314184106407
2012-05-30,0.017532788234648603
2012-05-31,-0.005190195102930038
2012-06-01,-0.014309822053315492
2012-06-02,0.0
2012-06-03,0.0
2012-06-04,0.004964746130418448
2012-06-05,0.002796366115277169
2012-06-06,0.006505295007564478
2012-06-07,-0.00963086204331187
2012-06-08,0.015217955548269744
2012-06-09,0.0
2012-06-10,0.0
2012-06-11,-0.028141317778988467
2012-06-12,0.0029496921173895736
2012-06-13,-0.004104710903308325
2012-06-14,0.0005194450140113007
2012-06-15,0.00547023508335259
2012-06-16,0.0
2012-06-17,0.0
2012-06-18,0.025958395448390882
2012-06-19,0.006879751579398166
2012-06-20,-0.0041818230093194604
2012-06-21,-0.0132581062515839
2012-06-22,0.005299853006621454
2012-06-23,0.0
2012-06-24,0.0
2012-06-25,-0.011321520357094592
2012-06-26,0.0011890443909904477
2012-06-27,-0.0008827204084960064
2012-06-28,-0.004630514956972879
2012-06-29,0.010348694254178054
2012-06-30,0.0
2012-07-01,0.0
2012-07-02,0.013314103334535208
2012-07-03,0.007613346984852042
2012-07-04,0.0
2012-07-05,0.01560285532252406
2012-07-06,-0.002006508289708821
2012-07-07,0.0
2012-07-08,0.0
2012-07-09,0.01417771814851114
2012-07-10,-0.01578295592397909
2012-07-11,-0.00278278794125236
2012-07-12,-0.0022245928084507504
2012-07-13,0.003367265003755678
2012-07-14,0.0
2012-07-15,0.0
2012-07-16,0.0029551056224433074
2012-07-17,-0.006289951419074281
2012-07-18,-0.0005664190728749235
2012-07-19,0.005007600822677225
2012-07-20,-0.014240768339129111
2012-07-21,0.0
2012-07-22,0.0
2012-07-23,0.015882816605359812
